,date,ticker,shares_outstanding
7,"Feb. 10, 2020",CNK,117150000.0
8,"Dec. 31, 2019",CNK,117150000.0
9,"Oct. 31, 2019",CNK,117150000.0
10,"Sept. 30, 2019",CNK,117150000.0
11,"July 31, 2019",CNK,117150000.0
12,"June 30, 2019",CNK,117150000.0
13,"April 30, 2019",CNK,117100000.0
14,"March 31, 2019",CNK,117110000.0
15,"March 28, 2019",CNK,117020000.0
16,"Feb. 22, 2019",CNK,117050000.0
17,"Dec. 31, 2018",CNK,116830000.0
18,"Oct. 31, 2018",CNK,116820000.0
19,"Sept. 30, 2018",CNK,116830000.0
20,"July 31, 2018",CNK,116830000.0
21,"June 30, 2018",CNK,116830000.0
22,"April 30, 2018",CNK,116780000.0
23,"March 31, 2018",CNK,116780000.0
24,"March 29, 2018",CNK,116780000.0
0,"Nov. 13, 2020",SBG,28750000.0
0,"Nov. 1, 2020",CHRA,29990000.0
1,"Sept. 30, 2020",CHRA,29990000.0
2,"Aug. 1, 2020",CHRA,29990000.0
3,"June 30, 2020",CHRA,29990000.0
4,"May 1, 2020",CHRA,29890000.0
5,"April 13, 2020",CHRA,29890000.0
6,"March 31, 2020",CHRA,29740000.0
7,"March 16, 2020",CHRA,29620000.0
8,"March 11, 2020",CHRA,29620000.0
9,"March 5, 2020",CHRA,29620000.0
10,"Dec. 31, 2019",CHRA,29620000.0
11,"Nov. 4, 2019",CHRA,29620000.0
12,"Sept. 30, 2019",CHRA,29620000.0
13,"Sept. 13, 2019",CHRA,29590000.0
0,"Oct. 27, 2020",SYX,37410000.0
1,"Sept. 30, 2020",SYX,37410000.0
2,"July 29, 2020",SYX,37480000.0
3,"June 30, 2020",SYX,37480000.0
4,"April 30, 2020",SYX,37470000.0
5,"April 6, 2020",SYX,37470000.0
6,"March 31, 2020",SYX,37520000.0
7,"March 5, 2020",SYX,37750000.0
8,"Dec. 31, 2019",SYX,37680000.0
9,"Oct. 30, 2019",SYX,37530000.0
10,"Sept. 30, 2019",SYX,37530000.0
11,"July 30, 2019",SYX,37490000.0
12,"June 30, 2019",SYX,37490000.0
13,"April 30, 2019",SYX,37430000.0
14,"April 10, 2019",SYX,37430000.0
15,"March 31, 2019",SYX,37430000.0
16,"March 7, 2019",SYX,37430000.0
17,"Dec. 31, 2018",SYX,37340000.0
18,"Oct. 31, 2018",SYX,37260000.0
19,"Oct. 22, 2018",SYX,37260000.0
20,"Sept. 30, 2018",SYX,37260000.0
21,"Aug. 1, 2018",SYX,37190000.0
22,"June 30, 2018",SYX,37190000.0
23,"April 30, 2018",SYX,37170000.0
24,"April 16, 2018",SYX,37170000.0
0,"Jan. 7, 2021",NOVS,12650000.0
1,"Dec. 29, 2020",NOVS,12650000.0
2,"Dec. 21, 2020",NOVS,12650000.0
3,"Dec. 1, 2020",NOVS,12650000.0
4,"Nov. 9, 2020",NOVS,12650000.0
5,"Oct. 9, 2020",NOVS,12650000.0
0,"Nov. 6, 2020",CZWI,11150000.0
1,"Sept. 30, 2020",CZWI,11150000.0
2,"Aug. 6, 2020",CZWI,11150000.0
3,"June 30, 2020",CZWI,11150000.0
4,"May 11, 2020",CZWI,11150000.0
5,"April 15, 2020",CZWI,11150000.0
6,"March 31, 2020",CZWI,11150000.0
7,"March 10, 2020",CZWI,11150000.0
8,"Dec. 31, 2019",CZWI,11270000.0
9,"Nov. 7, 2019",CZWI,11270000.0
10,"Sept. 30, 2019",CZWI,11270000.0
11,"Aug. 8, 2019",CZWI,11270000.0
12,"July 1, 2019",CZWI,11270000.0
13,"June 30, 2019",CZWI,10980000.0
14,"May 10, 2019",CZWI,10990000.0
15,"May 9, 2019",CZWI,10990000.0
16,"April 5, 2019",CZWI,10990000.0
17,"March 31, 2019",CZWI,10990000.0
18,"March 8, 2019",CZWI,10990000.0
19,"Jan. 16, 2019",CZWI,10950000.0
20,"Dec. 31, 2018",CZWI,10950000.0
21,"Dec. 10, 2018",CZWI,10950000.0
22,"Sept. 30, 2018",CZWI,10910000.0
23,"Sept. 28, 2018",CZWI,10910000.0
24,"Aug. 10, 2018",CZWI,5914000.0
0,"Nov. 12, 2020",EFSC,31210000.0
1,"Oct. 21, 2020",EFSC,26210000.0
2,"Sept. 30, 2020",EFSC,26210000.0
3,"Sept. 24, 2020",EFSC,26210000.0
4,"July 22, 2020",EFSC,26210000.0
5,"June 30, 2020",EFSC,26200000.0
6,"May 4, 2020",EFSC,26160000.0
7,"March 31, 2020",EFSC,26160000.0
8,"March 12, 2020",EFSC,26620000.0
9,"Feb. 19, 2020",EFSC,26560000.0
10,"Dec. 31, 2019",EFSC,26540000.0
11,"Oct. 23, 2019",EFSC,26520000.0
12,"Sept. 30, 2019",EFSC,26610000.0
13,"July 24, 2019",EFSC,26880000.0
14,"June 30, 2019",EFSC,26910000.0
15,"April 26, 2019",EFSC,26880000.0
16,"April 1, 2019",EFSC,26880000.0
17,"March 31, 2019",EFSC,26880000.0
18,"March 8, 2019",EFSC,26880000.0
19,"Feb. 20, 2019",EFSC,22880000.0
20,"Jan. 28, 2019",EFSC,22870000.0
21,"Jan. 22, 2019",EFSC,22810000.0
22,"Dec. 31, 2018",EFSC,22810000.0
23,"Dec. 10, 2018",EFSC,22960000.0
24,"Oct. 24, 2018",EFSC,23070000.0
0,"Nov. 27, 2020",SMTC,65000000.0
1,"Oct. 25, 2020",SMTC,64970000.0
2,"Aug. 21, 2020",SMTC,65160000.0
3,"July 26, 2020",SMTC,65019999.99999999
4,"May 22, 2020",SMTC,65150000.00000001
5,"April 26, 2020",SMTC,65129999.99999999
6,"April 17, 2020",SMTC,65129999.99999999
7,"March 18, 2020",SMTC,65800000.0
8,"Jan. 26, 2020",SMTC,65760000.00000001
9,"Nov. 29, 2019",SMTC,66250000.0
10,"Oct. 27, 2019",SMTC,66200000.0
11,"Aug. 23, 2019",SMTC,66530000.0
12,"July 28, 2019",SMTC,66310000.0
13,"May 24, 2019",SMTC,66680000.00000001
14,"April 28, 2019",SMTC,66640000.0
15,"April 18, 2019",SMTC,66640000.0
16,"March 15, 2019",SMTC,66599999.99999999
17,"Jan. 27, 2019",SMTC,65239999.99999999
18,"Nov. 23, 2018",SMTC,65810000.0
19,"Oct. 28, 2018",SMTC,65780000.0
20,"Aug. 24, 2018",SMTC,66220000.0
21,"July 29, 2018",SMTC,65930000.00000001
22,"May 25, 2018",SMTC,66180000.00000001
23,"April 29, 2018",SMTC,66140000.0
24,"April 20, 2018",SMTC,66030000.0
0,"Nov. 4, 2020",GKOS,44960000.0
1,"Sept. 30, 2020",GKOS,44830000.0
2,"Aug. 6, 2020",GKOS,44670000.0
3,"June 30, 2020",GKOS,44550000.0
4,"May 5, 2020",GKOS,44230000.0
5,"April 8, 2020",GKOS,44180000.0
6,"March 31, 2020",GKOS,44090000.0
7,"Feb. 27, 2020",GKOS,43740000.0
8,"Dec. 31, 2019",GKOS,43500000.0
9,"Nov. 21, 2019",GKOS,43320000.0
10,"Nov. 5, 2019",GKOS,36930000.0
11,"Sept. 30, 2019",GKOS,36920000.0
12,"Aug. 30, 2019",GKOS,36860000.0
13,"Aug. 5, 2019",GKOS,36830000.0
14,"June 30, 2019",GKOS,36640000.0
15,"May 6, 2019",GKOS,36400000.0
16,"April 4, 2019",GKOS,36400000.0
17,"March 31, 2019",GKOS,36330000.0
18,"Feb. 26, 2019",GKOS,36160000.0
19,"Dec. 31, 2018",GKOS,36110000.0
20,"Nov. 6, 2018",GKOS,36030000.0
21,"Sept. 30, 2018",GKOS,35970000.0
22,"Aug. 3, 2018",GKOS,35260000.0
23,"June 30, 2018",GKOS,35140000.0
24,"May 7, 2018",GKOS,34910000.0
0,"Oct. 29, 2020",EQIX,89100000.0
1,"Sept. 30, 2020",EQIX,89100000.0
2,"July 30, 2020",EQIX,88560000.0
3,"June 30, 2020",EQIX,88550000.0
4,"May 14, 2020",EQIX,88510000.0
5,"May 6, 2020",EQIX,85930000.0
6,"April 20, 2020",EQIX,85930000.0
7,"March 31, 2020",EQIX,85930000.0
8,"Feb. 20, 2020",EQIX,85440000.0
9,"Dec. 31, 2019",EQIX,85310000.0
10,"Oct. 31, 2019",EQIX,85280000.0
11,"Sept. 30, 2019",EQIX,85280000.0
12,"Aug. 1, 2019",EQIX,84820000.0
13,"June 30, 2019",EQIX,84820000.0
14,"May 2, 2019",EQIX,84070000.0
15,"April 15, 2019",EQIX,84070000.0
16,"March 31, 2019",EQIX,84070000.0
17,"March 4, 2019",EQIX,83850000.0
18,"Feb. 21, 2019",EQIX,80870000.0
19,"Dec. 31, 2018",EQIX,80720000.0
20,"Nov. 1, 2018",EQIX,80390000.0
21,"Sept. 30, 2018",EQIX,80390000.0
22,"Aug. 7, 2018",EQIX,79510000.0
23,"June 30, 2018",EQIX,79510000.0
24,"May 3, 2018",EQIX,79460000.0
0,"Dec. 18, 2020",CWBR,61120000.0
1,"Nov. 12, 2020",CWBR,57960000.0
2,"Sept. 30, 2020",CWBR,57960000.0
3,"Aug. 28, 2020",CWBR,57960000.0
4,"Aug. 20, 2020",CWBR,45660000.0
5,"Aug. 11, 2020",CWBR,45660000.0
6,"June 30, 2020",CWBR,45650000.0
7,"May 11, 2020",CWBR,43170000.0
8,"April 24, 2020",CWBR,43150000.0
9,"April 22, 2020",CWBR,48050000.0
10,"April 13, 2020",CWBR,48790000.0
11,"March 31, 2020",CWBR,43140000.0
12,"March 9, 2020",CWBR,43140000.0
13,"Dec. 31, 2019",CWBR,43070000.0
14,"Nov. 4, 2019",CWBR,42880000.0
15,"Sept. 30, 2019",CWBR,42860000.0
16,"Aug. 5, 2019",CWBR,42860000.0
17,"June 30, 2019",CWBR,42860000.0
18,"May 5, 2019",CWBR,42780000.0
19,"April 22, 2019",CWBR,42780000.0
20,"March 31, 2019",CWBR,42720000.0
21,"March 13, 2019",CWBR,42680000.0
22,"Dec. 31, 2018",CWBR,42580000.0
23,"Nov. 9, 2018",CWBR,42560000.0
24,"Sept. 30, 2018",CWBR,42540000.0
0,"Nov. 3, 2020",FNKO,49650000.0
1,"Sept. 30, 2020",FNKO,49530000.0
2,"Aug. 4, 2020",FNKO,49520000.0
3,"June 30, 2020",FNKO,49500000.0
4,"May 5, 2020",FNKO,49490000.0
5,"April 3, 2020",FNKO,49470000.0
6,"March 31, 2020",FNKO,49470000.0
7,"March 3, 2020",FNKO,49460000.0
8,"Dec. 31, 2019",FNKO,49430000.0
9,"Oct. 29, 2019",FNKO,49420000.0
10,"Sept. 30, 2019",FNKO,49220000.0
11,"Sept. 19, 2019",FNKO,49130000.0
12,"Sept. 12, 2019",FNKO,49130000.0
13,"Aug. 27, 2019",FNKO,49110000.0
14,"Aug. 6, 2019",FNKO,49040000.0
15,"June 30, 2019",FNKO,48950000.0
16,"May 1, 2019",FNKO,48830000.0
17,"April 29, 2019",FNKO,48830000.0
0,"Oct. 23, 2020",UCTT,40500000.0
1,"Sept. 25, 2020",UCTT,40500000.0
2,"July 24, 2020",UCTT,40400000.0
3,"June 26, 2020",UCTT,40300000.0
4,"April 24, 2020",UCTT,39900000.0
5,"March 31, 2020",UCTT,39960000.0
6,"March 27, 2020",UCTT,39900000.0
7,"March 1, 2020",UCTT,39890000.0
8,"Feb. 21, 2020",UCTT,39890000.0
9,"Dec. 27, 2019",UCTT,39900000.0
10,"Oct. 25, 2019",UCTT,39810000.0
11,"Sept. 27, 2019",UCTT,39790000.0
12,"July 26, 2019",UCTT,39550000.0
13,"June 28, 2019",UCTT,39540000.0
14,"April 26, 2019",UCTT,39330000.0
15,"March 29, 2019",UCTT,39290000.0
16,"March 15, 2019",UCTT,39280000.0
17,"Feb. 22, 2019",UCTT,39110000.0
18,"Dec. 28, 2018",UCTT,39070000.0
19,"Oct. 26, 2018",UCTT,39010000.0
20,"Sept. 28, 2018",UCTT,39000000.0
21,"July 27, 2018",UCTT,38940000.0
22,"June 29, 2018",UCTT,38930000.0
23,"April 27, 2018",UCTT,38720000.0
24,"March 30, 2018",UCTT,38720000.0
0,"Oct. 28, 2020",WLK,127720000.0
1,"Sept. 30, 2020",WLK,127720000.0
2,"July 30, 2020",WLK,127690000.0
3,"June 30, 2020",WLK,127690000.0
4,"April 29, 2020",WLK,127670000.0
5,"March 31, 2020",WLK,127670000.0
6,"March 16, 2020",WLK,127670000.0
7,"Feb. 12, 2020",WLK,128389999.99999999
8,"Dec. 31, 2019",WLK,128380000.0
9,"Oct. 30, 2019",WLK,128340000.0
10,"Sept. 30, 2019",WLK,128139999.99999999
11,"July 30, 2019",WLK,128270000.00000001
12,"June 30, 2019",WLK,128270000.00000001
13,"April 25, 2019",WLK,128590000.0
14,"March 31, 2019",WLK,128590000.0
15,"March 18, 2019",WLK,128590000.0
16,"Feb. 13, 2019",WLK,128470000.0
17,"Dec. 31, 2018",WLK,128470000.0
18,"Oct. 30, 2018",WLK,129169999.99999999
19,"Sept. 30, 2018",WLK,129169999.99999999
20,"July 26, 2018",WLK,129660000.0
21,"June 30, 2018",WLK,129650000.0
22,"April 26, 2018",WLK,129590000.0
23,"March 31, 2018",WLK,129590000.0
24,"March 19, 2018",WLK,129590000.0
0,"Nov. 5, 2020",ARLP,127200000.0
1,"Sept. 30, 2020",ARLP,127200000.0
2,"Aug. 6, 2020",ARLP,127200000.0
3,"June 30, 2020",ARLP,127200000.0
4,"May 8, 2020",ARLP,127200000.0
5,"March 31, 2020",ARLP,127200000.0
6,"Feb. 20, 2020",ARLP,127200000.0
7,"Feb. 10, 2020",ARLP,127200000.0
8,"Dec. 31, 2019",ARLP,126920000.0
9,"Nov. 5, 2019",ARLP,128130000.0
10,"Sept. 30, 2019",ARLP,128389999.99999999
11,"Aug. 5, 2019",ARLP,128389999.99999999
12,"June 30, 2019",ARLP,128389999.99999999
13,"May 6, 2019",ARLP,128389999.99999999
14,"March 31, 2019",ARLP,128389999.99999999
15,"Feb. 22, 2019",ARLP,128389999.99999999
16,"Feb. 8, 2019",ARLP,128389999.99999999
17,"Dec. 31, 2018",ARLP,128100000.0
18,"Nov. 5, 2018",ARLP,130180000.0
19,"Sept. 30, 2018",ARLP,130710000.00000001
20,"Aug. 6, 2018",ARLP,131370000.0
21,"June 30, 2018",ARLP,131400000.0
22,"May 31, 2018",ARLP,132229999.99999999
23,"May 7, 2018",ARLP,130900000.0
24,"April 17, 2018",ARLP,130900000.0
0,"Oct. 30, 2020",ETTX,35480000.0
1,"Oct. 1, 2020",ETTX,35480000.0
2,"Sept. 30, 2020",ETTX,35480000.0
3,"Sept. 1, 2020",ETTX,35480000.0
4,"Aug. 13, 2020",ETTX,27290000.0
5,"Aug. 4, 2020",ETTX,27290000.0
6,"July 31, 2020",ETTX,27290000.0
7,"June 30, 2020",ETTX,27290000.0
8,"June 11, 2020",ETTX,27290000.0
9,"April 30, 2020",ETTX,14610000.0
10,"April 29, 2020",ETTX,14610000.0
11,"April 27, 2020",ETTX,14610000.0
12,"April 22, 2020",ETTX,14610000.0
13,"April 16, 2020",ETTX,13290000.0
14,"April 12, 2020",ETTX,13290000.0
15,"April 1, 2020",ETTX,13290000.0
16,"March 31, 2020",ETTX,13290000.0
17,"March 6, 2020",ETTX,13290000.0
0,"Nov. 9, 2020",OVBC,4787000.0
1,"Sept. 30, 2020",OVBC,4787000.0
2,"Aug. 7, 2020",OVBC,4787000.0
3,"June 30, 2020",OVBC,4787000.0
4,"May 8, 2020",OVBC,4787000.0
5,"March 31, 2020",OVBC,4787000.0
6,"March 27, 2020",OVBC,4787000.0
7,"Feb. 28, 2020",OVBC,4787000.0
8,"Dec. 31, 2019",OVBC,4787000.0
9,"Nov. 12, 2019",OVBC,4778000.0
10,"Sept. 30, 2019",OVBC,4778000.0
11,"Aug. 9, 2019",OVBC,4768000.0
12,"June 30, 2019",OVBC,4768000.0
13,"May 10, 2019",OVBC,4759000.0
14,"March 31, 2019",OVBC,4759000.0
15,"March 22, 2019",OVBC,4759000.0
16,"Feb. 28, 2019",OVBC,4759000.0
17,"Dec. 31, 2018",OVBC,4740000.0
18,"Nov. 9, 2018",OVBC,4733000.0
19,"Sept. 30, 2018",OVBC,4733000.0
20,"Aug. 9, 2018",OVBC,4727000.0
21,"June 30, 2018",OVBC,4727000.0
22,"May 10, 2018",OVBC,4720000.0
23,"March 31, 2018",OVBC,4720000.0
24,"March 23, 2018",OVBC,4720000.0
0,"Nov. 9, 2020",SCVX,28750000.0
1,"Sept. 30, 2020",SCVX,28750000.0
2,"Aug. 13, 2020",SCVX,28750000.0
0,"Oct. 30, 2020",ONEM,133009999.99999999
1,"Sept. 30, 2020",ONEM,132550000.00000001
2,"July 31, 2020",ONEM,126230000.0
3,"June 30, 2020",ONEM,126210000.0
4,"April 30, 2020",ONEM,126130000.0
0,"Nov. 4, 2020",ODFL,117330000.0
1,"Sept. 30, 2020",ODFL,117330000.0
2,"Aug. 4, 2020",ODFL,117330000.0
3,"June 30, 2020",ODFL,117340000.0
4,"May 1, 2020",ODFL,117950000.0
5,"March 31, 2020",ODFL,118130000.0
6,"March 25, 2020",ODFL,119500000.0
7,"March 12, 2020",ODFL,118780000.0
8,"Feb. 24, 2020",ODFL,119550000.0
9,"Dec. 31, 2019",ODFL,119530000.0
10,"Nov. 1, 2019",ODFL,119740000.0
11,"Sept. 30, 2019",ODFL,119830000.0
12,"Aug. 6, 2019",ODFL,120010000.0
13,"June 30, 2019",ODFL,120210000.0
14,"May 6, 2019",ODFL,121420000.0
15,"March 31, 2019",ODFL,121610000.0
16,"March 7, 2019",ODFL,121690000.0
17,"Feb. 26, 2019",ODFL,121720000.0
18,"Dec. 31, 2018",ODFL,121850000.0
19,"Nov. 2, 2018",ODFL,122630000.0
20,"Sept. 30, 2018",ODFL,122830000.0
21,"Aug. 6, 2018",ODFL,122990000.0
22,"June 30, 2018",ODFL,123120000.0
23,"May 3, 2018",ODFL,123300000.0
24,"March 31, 2018",ODFL,123430000.0
0,"Dec. 24, 2020",SOS,35210000.0
1,"Dec. 23, 2020",SOS,32610000.0
2,"Dec. 22, 2020",SOS,32610000.0
3,"Nov. 17, 2020",SOS,32610000.0
4,"Nov. 16, 2020",SOS,32610000.0
5,"Oct. 27, 2020",SOS,26070000.0
6,"Oct. 19, 2020",SOS,26070000.0
7,"Aug. 27, 2020",SOS,18900000.0
8,"June 30, 2020",SOS,13550000.0
9,"June 18, 2020",SOS,13550000.0
10,"May 31, 2020",SOS,13550000.0
11,"May 15, 2020",SOS,13480000.0
12,"Dec. 31, 2019",SOS,11350000.0
0,"Dec. 22, 2020",RKDA,13450000.0
1,"Dec. 18, 2020",RKDA,10830000.0
2,"Nov. 11, 2020",RKDA,10830000.0
3,"Sept. 30, 2020",RKDA,10830000.0
4,"Aug. 10, 2020",RKDA,10700000.0
5,"Aug. 7, 2020",RKDA,10700000.0
6,"July 8, 2020",RKDA,10690000.0
7,"June 30, 2020",RKDA,10050000.0
8,"June 23, 2020",RKDA,10050000.0
9,"May 18, 2020",RKDA,10050000.0
10,"May 8, 2020",RKDA,8654000.0
11,"April 6, 2020",RKDA,8654000.0
12,"March 31, 2020",RKDA,8654000.0
13,"March 18, 2020",RKDA,8654000.0
14,"Jan. 21, 2020",RKDA,8646000.0
15,"Dec. 31, 2019",RKDA,8646000.0
16,"Nov. 4, 2019",RKDA,8646000.0
17,"Sept. 30, 2019",RKDA,8646000.0
18,"Sept. 10, 2019",RKDA,8616000.0
19,"Sept. 5, 2019",RKDA,7297000.0
20,"Aug. 1, 2019",RKDA,6267000.0
21,"July 15, 2019",RKDA,6267000.0
22,"June 30, 2019",RKDA,6267000.0
23,"June 18, 2019",RKDA,6267000.0
24,"June 12, 2019",RKDA,4777000.0
0,"Nov. 27, 2020",MRVL,671800000.0
1,"Oct. 31, 2020",MRVL,671740000.0
2,"Oct. 26, 2020",MRVL,671480000.0
3,"Aug. 21, 2020",MRVL,670160000.0
4,"Aug. 1, 2020",MRVL,670020000.0
5,"May 22, 2020",MRVL,665300000.0
6,"May 15, 2020",MRVL,665250000.0
7,"May 2, 2020",MRVL,665220000.0
8,"March 16, 2020",MRVL,663070000.0
9,"Feb. 1, 2020",MRVL,663480000.0
10,"Jan. 31, 2020",MRVL,662980000.0
11,"Nov. 27, 2019",MRVL,670700000.0
12,"Nov. 2, 2019",MRVL,670290000.0
13,"Aug. 29, 2019",MRVL,667000000.0
14,"Aug. 3, 2019",MRVL,666820000.0
15,"May 30, 2019",MRVL,661000000.0
16,"May 4, 2019",MRVL,661280000.0
17,"May 3, 2019",MRVL,661350000.0
18,"March 21, 2019",MRVL,659100000.0
19,"Feb. 2, 2019",MRVL,658510000.0
20,"Dec. 3, 2018",MRVL,657400000.0
21,"Sept. 5, 2018",MRVL,658400000.0
22,"July 9, 2018",MRVL,655280000.0
23,"July 6, 2018",MRVL,651850000.0
24,"June 11, 2018",MRVL,501380000.0
0,"Nov. 11, 2020",DYAI,27480000.0
1,"Sept. 30, 2020",DYAI,27480000.0
2,"Aug. 12, 2020",DYAI,27480000.0
3,"Aug. 10, 2020",DYAI,27480000.0
4,"June 30, 2020",DYAI,27480000.0
5,"May 13, 2020",DYAI,27470000.0
6,"May 4, 2020",DYAI,27460000.0
7,"March 31, 2020",DYAI,27470000.0
8,"March 29, 2020",DYAI,27360000.0
9,"Dec. 31, 2019",DYAI,27360000.0
10,"Nov. 12, 2019",DYAI,27210000.0
11,"Sept. 30, 2019",DYAI,27210000.0
12,"Aug. 12, 2019",DYAI,27110000.0
13,"June 30, 2019",DYAI,27110000.0
14,"May 8, 2019",DYAI,26760000.0
15,"April 29, 2019",DYAI,26760000.0
16,"March 31, 2019",DYAI,26710000.0
17,"March 26, 2019",DYAI,26710000.0
18,"Dec. 31, 2018",DYAI,26710000.0
19,"Sept. 30, 2018",DYAI,26710000.0
20,"June 30, 2018",DYAI,28060000.0
21,"March 31, 2018",DYAI,28060000.0
22,"Dec. 31, 2017",DYAI,28330000.0
23,"Sept. 30, 2017",DYAI,28700000.0
24,"June 30, 2017",DYAI,28710000.0
0,"Oct. 31, 2020",BMRC,13620000.0
1,"Sept. 30, 2020",BMRC,13610000.0
2,"July 31, 2020",BMRC,13600000.0
3,"June 30, 2020",BMRC,13590000.0
4,"April 30, 2020",BMRC,13570000.0
5,"March 31, 2020",BMRC,13570000.0
6,"March 23, 2020",BMRC,13630000.0
7,"Feb. 28, 2020",BMRC,13600000.0
8,"Dec. 31, 2019",BMRC,13580000.0
9,"Oct. 31, 2019",BMRC,13590000.0
10,"Sept. 30, 2019",BMRC,13610000.0
11,"July 31, 2019",BMRC,13640000.0
12,"June 30, 2019",BMRC,13660000.0
13,"April 30, 2019",BMRC,13750000.0
14,"March 31, 2019",BMRC,13790000.0
15,"March 25, 2019",BMRC,13800000.0
16,"Feb. 28, 2019",BMRC,13810000.0
17,"Dec. 31, 2018",BMRC,13840000.0
18,"Oct. 31, 2018",BMRC,13950000.0
19,"Sept. 30, 2018",BMRC,13960000.0
20,"July 31, 2018",BMRC,13990000.0
21,"June 30, 2018",BMRC,13980000.0
22,"April 30, 2018",BMRC,13970000.0
23,"April 2, 2018",BMRC,13970000.0
24,"March 31, 2018",BMRC,13970000.0
0,"Jan. 20, 2021",GLNG,108880000.0
1,"Dec. 9, 2020",GLNG,108880000.0
2,"Dec. 7, 2020",GLNG,108880000.0
3,"Dec. 3, 2020",GLNG,97880000.0
4,"Dec. 2, 2020",GLNG,97880000.0
5,"Dec. 1, 2020",GLNG,97880000.0
6,"Sept. 30, 2020",GLNG,97800000.0
7,"June 30, 2020",GLNG,97800000.0
8,"April 30, 2020",GLNG,97880000.0
9,"April 16, 2020",GLNG,97800000.0
10,"March 31, 2020",GLNG,97800000.0
11,"Dec. 31, 2019",GLNG,101300000.0
12,"Sept. 30, 2019",GLNG,101300000.0
13,"June 30, 2019",GLNG,101300000.0
14,"March 31, 2019",GLNG,101300000.0
15,"Dec. 31, 2018",GLNG,101300000.0
16,"Sept. 30, 2018",GLNG,101300000.0
17,"June 30, 2018",GLNG,101100000.0
18,"March 31, 2018",GLNG,101100000.0
19,"Dec. 31, 2017",GLNG,101120000.0
20,"Sept. 30, 2017",GLNG,101000000.0
21,"June 30, 2017",GLNG,101080000.0
22,"March 31, 2017",GLNG,101080000.0
23,"Dec. 31, 2016",GLNG,101080000.0
24,"Nov. 30, 2016",GLNG,101000000.0
0,"Nov. 2, 2020",SIEN,50450000.0
1,"Sept. 30, 2020",SIEN,50430000.0
2,"Aug. 3, 2020",SIEN,50310000.0
3,"June 30, 2020",SIEN,50280000.0
4,"May 1, 2020",SIEN,50030000.0
5,"April 17, 2020",SIEN,50030000.0
6,"March 31, 2020",SIEN,50010000.0
7,"March 4, 2020",SIEN,49990000.0
8,"Dec. 31, 2019",SIEN,49540000.0
9,"Nov. 1, 2019",SIEN,49480000.0
10,"Sept. 30, 2019",SIEN,49460000.0
11,"Aug. 1, 2019",SIEN,49290000.0
12,"June 30, 2019",SIEN,49280000.0
13,"June 7, 2019",SIEN,49220000.0
14,"May 1, 2019",SIEN,29220000.0
15,"April 22, 2019",SIEN,29210000.0
16,"March 31, 2019",SIEN,29210000.0
17,"March 4, 2019",SIEN,29210000.0
18,"Dec. 31, 2018",SIEN,28630000.0
19,"Nov. 1, 2018",SIEN,28600000.0
20,"Sept. 30, 2018",SIEN,28580000.0
21,"Aug. 2, 2018",SIEN,28430000.0
22,"June 30, 2018",SIEN,28320000.0
23,"May 7, 2018",SIEN,28180000.0
24,"April 20, 2018",SIEN,19660000.0
0,"Oct. 27, 2020",CHD,248450000.0
1,"Sept. 30, 2020",CHD,248380000.0
2,"July 29, 2020",CHD,247310000.0
3,"June 30, 2020",CHD,246980000.0
4,"April 28, 2020",CHD,245890000.0
5,"March 31, 2020",CHD,245760000.0
6,"March 3, 2020",CHD,245780000.0
7,"Feb. 13, 2020",CHD,245660000.0
8,"Dec. 31, 2019",CHD,245420000.0
9,"Oct. 29, 2019",CHD,245400000.0
10,"Sept. 30, 2019",CHD,245300000.0
11,"July 29, 2019",CHD,247100000.0
12,"June 30, 2019",CHD,246960000.0
13,"April 30, 2019",CHD,246220000.0
14,"March 31, 2019",CHD,246070000.0
15,"March 5, 2019",CHD,245930000.0
16,"Feb. 19, 2019",CHD,245900000.0
17,"Dec. 31, 2018",CHD,246890000.0
18,"Oct. 30, 2018",CHD,246230000.0
19,"Sept. 30, 2018",CHD,246020000.0
20,"July 31, 2018",CHD,245410000.0
21,"June 30, 2018",CHD,245040000.0
22,"May 1, 2018",CHD,244700000.0
23,"March 31, 2018",CHD,244490000.0
24,"March 6, 2018",CHD,244130000.0
0,"Oct. 23, 2020",VC,27830000.0
1,"Sept. 30, 2020",VC,28000000.0
2,"July 24, 2020",VC,27830000.0
3,"June 30, 2020",VC,28000000.0
4,"April 24, 2020",VC,27820000.0
5,"April 9, 2020",VC,27820000.0
6,"March 31, 2020",VC,28000000.0
7,"Feb. 14, 2020",VC,28020000.0
8,"Dec. 31, 2019",VC,28000000.0
9,"Oct. 17, 2019",VC,27970000.0
10,"Sept. 30, 2019",VC,28000000.0
11,"July 24, 2019",VC,27950000.0
12,"June 30, 2019",VC,28000000.0
13,"April 24, 2019",VC,28270000.0
14,"April 12, 2019",VC,28270000.0
15,"April 2, 2019",VC,28270000.0
16,"March 31, 2019",VC,28000000.0
17,"Feb. 20, 2019",VC,28240000.0
18,"Dec. 31, 2018",VC,28000000.0
19,"Oct. 18, 2018",VC,28910000.0
20,"Sept. 30, 2018",VC,29000000.0
21,"July 25, 2018",VC,29360000.0
22,"June 30, 2018",VC,30000000.0
23,"April 19, 2018",VC,29550000.0
24,"April 10, 2018",VC,29550000.0
0,"Oct. 23, 2020",RYTM,44200000.0
1,"Sept. 30, 2020",RYTM,44200000.0
2,"July 24, 2020",RYTM,44120000.0
